10247,同济大学,上海,12,天津,2025,物化,本科批,,670,,1553,678,1087,695,2018,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,12,天津,2025,不限,本科批,,665,,1294,678,905,685,1682,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,13,河北,2025,物理类,一批,,660,,2148,675,1503,687,2792,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,14,山西,2025,物理类,一批,,655,,2012,658,1408,691,2615,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,15,内蒙古,2025,物理类,一批,,650,,1320,653,923,679,1716,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,21,辽宁,2025,物理类,一批,,665,,1994,668,1395,692,2592,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,22,吉林,2025,物理类,一批,,645,,1055,651,738,682,1371,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,23,黑龙江,2025,物理类,一批,,650,,694,665,485,683,902,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,31,上海,2025,物化,本科批,,570,,982,574,687,606,1276,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,31,上海,2025,不限,本科批,,565,,582,580,407,586,756,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,32,江苏,2025,物理类,一批,,660,,3343,664,2340,682,4345,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,33,浙江,2025,综合,本科批,,670,,1915,681,1340,703,2489,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,34,安徽,2025,物理类,一批,,665,,1703,671,1192,702,2213,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,35,福建,2025,物理类,一批,,655,,1501,669,1050,688,1951,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,36,江西,2025,物理类,一批,,650,,1830,664,1281,669,2379,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,37,山东,2025,综合,一批,,660,,3119,667,2183,697,4054,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,41,河南,2025,物理类,一批,,670,,916,674,641,703,1190,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,42,湖北,2025,物理类,一批,,655,,3010,661,2107,692,3913,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,43,湖南,2025,物理类,一批,,650,,2808,654,1965,686,3650,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,44,广东,2025,物理类,一批,,665,,1091,668,763,682,1418,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,45,广西,2025,物理类,一批,,640,,801,643,560,655,1041,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,46,海南,2025,综合,一批,,760,,230,775,161,797,299,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,50,重庆,2025,物理类,一批,,660,,1262,669,883,693,1640,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,51,四川,2025,物理类,一批,,670,,2442,678,1709,695,3174,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,52,贵州,2025,物理类,一批,,650,,413,654,289,665,536,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,53,云南,2025,物理类,一批,,655,,546,667,382,676,709,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,61,陕西,2025,物理类,一批,,650,,1484,657,1038,689,1929,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,62,甘肃,2025,物理类,一批,,630,,1368,641,957,665,1778,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,64,宁夏,2025,物理类,一批,,610,,871,613,609,631,1132,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10247,同济大学,上海,65,新疆,2025,理科,一批,,620,,1580,631,1106,644,2054,,,同济大学本科招生网/高考 100,2026-03-06T12:30:19.404268,TRUE,2025年,211 高校
10486,武汉大学,湖北,11,北京,2025,物理类,本科批,,660,,540,669,378,693,702,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,11,北京,2025,历史类,本科批,,650,,1552,661,1086,675,2017,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,12,天津,2025,综合,本科批,,665,,510,680,357,686,663,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,13,河北,2025,物理类,一批,,650,,1330,653,930,681,1729,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,13,河北,2025,历史类,一批,,640,,1797,645,1257,670,2336,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,14,山西,2025,物理类,一批,,645,,1642,649,1149,673,2134,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,14,山西,2025,历史类,一批,,635,,1481,647,1036,655,1925,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,15,内蒙古,2025,物理类,一批,,640,,419,653,293,679,544,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,21,辽宁,2025,物理类,一批,,655,,1200,668,840,674,1560,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,21,辽宁,2025,历史类,一批,,645,,1179,649,825,685,1532,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,22,吉林,2025,物理类,一批,,635,,1786,638,1250,657,2321,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,23,黑龙江,2025,物理类,一批,,640,,2056,644,1439,667,2672,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,31,上海,2025,综合,本科批,,565,,1556,578,1089,585,2022,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,32,江苏,2025,物理类,一批,,650,,1707,657,1194,678,2219,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,32,江苏,2025,历史类,一批,,640,,1541,648,1078,666,2003,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,33,浙江,2025,综合,本科批,,660,,1615,664,1130,679,2099,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,34,安徽,2025,物理类,一批,,655,,1644,659,1150,682,2137,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,34,安徽,2025,历史类,一批,,645,,1961,655,1372,681,2549,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,35,福建,2025,物理类,一批,,645,,851,651,595,674,1106,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,35,福建,2025,历史类,一批,,635,,3013,646,2109,668,3916,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,36,江西,2025,物理类,一批,,640,,724,651,506,667,941,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,36,江西,2025,历史类,一批,,630,,3171,638,2219,645,4122,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,37,山东,2025,综合,一批,,650,,1601,654,1120,673,2081,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,41,河南,2025,物理类,一批,,660,,1499,674,1049,677,1948,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,41,河南,2025,历史类,一批,,650,,2988,665,2091,672,3884,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,42,湖北,2025,物理类,一批,,645,,2838,649,1986,685,3689,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,42,湖北,2025,历史类,一批,,640,,3554,650,2487,679,4620,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,43,湖南,2025,物理类,一批,,640,,1939,655,1357,678,2520,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,43,湖南,2025,历史类,一批,,635,,4292,640,3004,669,5579,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,44,广东,2025,物理类,一批,,655,,2859,663,2001,691,3716,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,44,广东,2025,历史类,一批,,645,,5990,654,4193,677,7787,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,45,广西,2025,物理类,一批,,630,,2354,635,1647,659,3060,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,45,广西,2025,历史类,一批,,625,,3600,639,2520,644,4680,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,46,海南,2025,综合,一批,,770,,362,785,253,798,470,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
10486,武汉大学,湖北,50,重庆,2025,物理类,一批,,650,,1913,661,1339,665,2486,,,武汉大学本科招生网/高考 100,2026-03-06T12:37:05.930334,TRUE,2025年,211 高校
