school_code,school_name,school_province,province_code,province_name,year,category,batch,province_batch_score,min_score,score_diff,min_rank,avg_score,avg_rank,max_score,max_rank,plan_count,admit_count,data_source,update_time,is_complete,remark
10001,北京大学,北京,36,江西,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056297,FALSE,待填充
10001,北京大学,北京,37,山东,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056309,FALSE,待填充
10001,北京大学,北京,37,山东,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056323,FALSE,待填充
10001,北京大学,北京,41,河南,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056338,FALSE,待填充
10001,北京大学,北京,41,河南,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056352,FALSE,待填充
10001,北京大学,北京,42,湖北,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056366,FALSE,待填充
10001,北京大学,北京,42,湖北,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056379,FALSE,待填充
10001,北京大学,北京,43,湖南,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056394,FALSE,待填充
10001,北京大学,北京,43,湖南,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056410,FALSE,待填充
10001,北京大学,北京,44,广东,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056421,FALSE,待填充
10001,北京大学,北京,44,广东,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056432,FALSE,待填充
10001,北京大学,北京,45,广西,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056445,FALSE,待填充
10001,北京大学,北京,45,广西,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056458,FALSE,待填充
10001,北京大学,北京,46,海南,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056473,FALSE,待填充
10001,北京大学,北京,46,海南,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056487,FALSE,待填充
10001,北京大学,北京,50,重庆,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056501,FALSE,待填充
10001,北京大学,北京,50,重庆,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056514,FALSE,待填充
10001,北京大学,北京,51,四川,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056529,FALSE,待填充
10001,北京大学,北京,51,四川,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056542,FALSE,待填充
10001,北京大学,北京,52,贵州,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056571,FALSE,待填充
10001,北京大学,北京,52,贵州,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056586,FALSE,待填充
10001,北京大学,北京,53,云南,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056601,FALSE,待填充
10001,北京大学,北京,53,云南,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056613,FALSE,待填充
10001,北京大学,北京,54,西藏,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056626,FALSE,待填充
10001,北京大学,北京,54,西藏,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056639,FALSE,待填充
10001,北京大学,北京,61,陕西,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056653,FALSE,待填充
10001,北京大学,北京,61,陕西,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056670,FALSE,待填充
10001,北京大学,北京,62,甘肃,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056684,FALSE,待填充
10001,北京大学,北京,62,甘肃,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056698,FALSE,待填充
10001,北京大学,北京,63,青海,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056712,FALSE,待填充
10001,北京大学,北京,63,青海,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056725,FALSE,待填充
10001,北京大学,北京,64,宁夏,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056740,FALSE,待填充
10001,北京大学,北京,64,宁夏,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056753,FALSE,待填充
10001,北京大学,北京,65,新疆,2018,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056766,FALSE,待填充
10001,北京大学,北京,65,新疆,2018,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056787,FALSE,待填充
10001,北京大学,北京,11,北京,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056801,FALSE,待填充
10001,北京大学,北京,11,北京,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056815,FALSE,待填充
10001,北京大学,北京,12,天津,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056828,FALSE,待填充
10001,北京大学,北京,12,天津,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056846,FALSE,待填充
10001,北京大学,北京,13,河北,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056859,FALSE,待填充
10001,北京大学,北京,13,河北,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056870,FALSE,待填充
10001,北京大学,北京,14,山西,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056882,FALSE,待填充
10001,北京大学,北京,14,山西,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056899,FALSE,待填充
10001,北京大学,北京,15,内蒙古,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056918,FALSE,待填充
10001,北京大学,北京,15,内蒙古,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056972,FALSE,待填充
10001,北京大学,北京,21,辽宁,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.056991,FALSE,待填充
10001,北京大学,北京,21,辽宁,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057007,FALSE,待填充
10001,北京大学,北京,22,吉林,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057022,FALSE,待填充
10001,北京大学,北京,22,吉林,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057033,FALSE,待填充
10001,北京大学,北京,23,黑龙江,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057046,FALSE,待填充
10001,北京大学,北京,23,黑龙江,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057066,FALSE,待填充
10001,北京大学,北京,31,上海,2019,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057079,FALSE,待填充
10001,北京大学,北京,31,上海,2019,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057091,FALSE,待填充
10001,北京大学,北京,32,江苏,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057105,FALSE,待填充
10001,北京大学,北京,32,江苏,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057115,FALSE,待填充
10001,北京大学,北京,33,浙江,2019,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057127,FALSE,待填充
10001,北京大学,北京,33,浙江,2019,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057139,FALSE,待填充
10001,北京大学,北京,34,安徽,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057151,FALSE,待填充
10001,北京大学,北京,34,安徽,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057162,FALSE,待填充
10001,北京大学,北京,35,福建,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057173,FALSE,待填充
10001,北京大学,北京,35,福建,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057184,FALSE,待填充
10001,北京大学,北京,36,江西,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057196,FALSE,待填充
10001,北京大学,北京,36,江西,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057208,FALSE,待填充
10001,北京大学,北京,37,山东,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057219,FALSE,待填充
10001,北京大学,北京,37,山东,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057231,FALSE,待填充
10001,北京大学,北京,41,河南,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057242,FALSE,待填充
10001,北京大学,北京,41,河南,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057254,FALSE,待填充
10001,北京大学,北京,42,湖北,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057266,FALSE,待填充
10001,北京大学,北京,42,湖北,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057277,FALSE,待填充
10001,北京大学,北京,43,湖南,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057290,FALSE,待填充
10001,北京大学,北京,43,湖南,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057301,FALSE,待填充
10001,北京大学,北京,44,广东,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057313,FALSE,待填充
10001,北京大学,北京,44,广东,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057324,FALSE,待填充
10001,北京大学,北京,45,广西,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057335,FALSE,待填充
10001,北京大学,北京,45,广西,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057346,FALSE,待填充
10001,北京大学,北京,46,海南,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057358,FALSE,待填充
10001,北京大学,北京,46,海南,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057369,FALSE,待填充
10001,北京大学,北京,50,重庆,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057380,FALSE,待填充
10001,北京大学,北京,50,重庆,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057391,FALSE,待填充
10001,北京大学,北京,51,四川,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057403,FALSE,待填充
10001,北京大学,北京,51,四川,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057414,FALSE,待填充
10001,北京大学,北京,52,贵州,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057428,FALSE,待填充
10001,北京大学,北京,52,贵州,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057440,FALSE,待填充
10001,北京大学,北京,53,云南,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057452,FALSE,待填充
10001,北京大学,北京,53,云南,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057464,FALSE,待填充
10001,北京大学,北京,54,西藏,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057477,FALSE,待填充
10001,北京大学,北京,54,西藏,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057489,FALSE,待填充
10001,北京大学,北京,61,陕西,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057502,FALSE,待填充
10001,北京大学,北京,61,陕西,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057514,FALSE,待填充
10001,北京大学,北京,62,甘肃,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057525,FALSE,待填充
10001,北京大学,北京,62,甘肃,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057537,FALSE,待填充
10001,北京大学,北京,63,青海,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057563,FALSE,待填充
10001,北京大学,北京,63,青海,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057574,FALSE,待填充
10001,北京大学,北京,64,宁夏,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057588,FALSE,待填充
10001,北京大学,北京,64,宁夏,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057599,FALSE,待填充
10001,北京大学,北京,65,新疆,2019,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057610,FALSE,待填充
10001,北京大学,北京,65,新疆,2019,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057621,FALSE,待填充
10001,北京大学,北京,11,北京,2020,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057632,FALSE,待填充
10001,北京大学,北京,11,北京,2020,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057645,FALSE,待填充
10001,北京大学,北京,12,天津,2020,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057662,FALSE,待填充
10001,北京大学,北京,12,天津,2020,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057675,FALSE,待填充
10001,北京大学,北京,13,河北,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057689,FALSE,待填充
10001,北京大学,北京,13,河北,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057700,FALSE,待填充
10001,北京大学,北京,14,山西,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057715,FALSE,待填充
10001,北京大学,北京,14,山西,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057728,FALSE,待填充
10001,北京大学,北京,15,内蒙古,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057740,FALSE,待填充
10001,北京大学,北京,15,内蒙古,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057751,FALSE,待填充
10001,北京大学,北京,21,辽宁,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057764,FALSE,待填充
10001,北京大学,北京,21,辽宁,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057778,FALSE,待填充
10001,北京大学,北京,22,吉林,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057792,FALSE,待填充
10001,北京大学,北京,22,吉林,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057805,FALSE,待填充
10001,北京大学,北京,23,黑龙江,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057820,FALSE,待填充
10001,北京大学,北京,23,黑龙江,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057833,FALSE,待填充
10001,北京大学,北京,31,上海,2020,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057850,FALSE,待填充
10001,北京大学,北京,31,上海,2020,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057863,FALSE,待填充
10001,北京大学,北京,32,江苏,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057876,FALSE,待填充
10001,北京大学,北京,32,江苏,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057890,FALSE,待填充
10001,北京大学,北京,33,浙江,2020,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057927,FALSE,待填充
10001,北京大学,北京,33,浙江,2020,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057940,FALSE,待填充
10001,北京大学,北京,34,安徽,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057951,FALSE,待填充
10001,北京大学,北京,34,安徽,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057962,FALSE,待填充
10001,北京大学,北京,35,福建,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057974,FALSE,待填充
10001,北京大学,北京,35,福建,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057986,FALSE,待填充
10001,北京大学,北京,36,江西,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.057998,FALSE,待填充
10001,北京大学,北京,36,江西,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058010,FALSE,待填充
10001,北京大学,北京,37,山东,2020,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058022,FALSE,待填充
10001,北京大学,北京,37,山东,2020,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058034,FALSE,待填充
10001,北京大学,北京,41,河南,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058046,FALSE,待填充
10001,北京大学,北京,41,河南,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058058,FALSE,待填充
10001,北京大学,北京,42,湖北,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058072,FALSE,待填充
10001,北京大学,北京,42,湖北,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058085,FALSE,待填充
10001,北京大学,北京,43,湖南,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058098,FALSE,待填充
10001,北京大学,北京,43,湖南,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058111,FALSE,待填充
10001,北京大学,北京,44,广东,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058124,FALSE,待填充
10001,北京大学,北京,44,广东,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058136,FALSE,待填充
10001,北京大学,北京,45,广西,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058153,FALSE,待填充
10001,北京大学,北京,45,广西,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058167,FALSE,待填充
10001,北京大学,北京,46,海南,2020,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058181,FALSE,待填充
10001,北京大学,北京,46,海南,2020,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058195,FALSE,待填充
10001,北京大学,北京,50,重庆,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058209,FALSE,待填充
10001,北京大学,北京,50,重庆,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058222,FALSE,待填充
10001,北京大学,北京,51,四川,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058236,FALSE,待填充
10001,北京大学,北京,51,四川,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058249,FALSE,待填充
10001,北京大学,北京,52,贵州,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058263,FALSE,待填充
10001,北京大学,北京,52,贵州,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058276,FALSE,待填充
10001,北京大学,北京,53,云南,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058290,FALSE,待填充
10001,北京大学,北京,53,云南,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058304,FALSE,待填充
10001,北京大学,北京,54,西藏,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058319,FALSE,待填充
10001,北京大学,北京,54,西藏,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058333,FALSE,待填充
10001,北京大学,北京,61,陕西,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058348,FALSE,待填充
10001,北京大学,北京,61,陕西,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058362,FALSE,待填充
10001,北京大学,北京,62,甘肃,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058375,FALSE,待填充
10001,北京大学,北京,62,甘肃,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058388,FALSE,待填充
10001,北京大学,北京,63,青海,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058402,FALSE,待填充
10001,北京大学,北京,63,青海,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058416,FALSE,待填充
10001,北京大学,北京,64,宁夏,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058430,FALSE,待填充
10001,北京大学,北京,64,宁夏,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058443,FALSE,待填充
10001,北京大学,北京,65,新疆,2020,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058458,FALSE,待填充
10001,北京大学,北京,65,新疆,2020,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058470,FALSE,待填充
10001,北京大学,北京,11,北京,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058485,FALSE,待填充
10001,北京大学,北京,11,北京,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058499,FALSE,待填充
10001,北京大学,北京,12,天津,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058513,FALSE,待填充
10001,北京大学,北京,12,天津,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058527,FALSE,待填充
10001,北京大学,北京,13,河北,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058541,FALSE,待填充
10001,北京大学,北京,13,河北,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058565,FALSE,待填充
10001,北京大学,北京,14,山西,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058580,FALSE,待填充
10001,北京大学,北京,14,山西,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058593,FALSE,待填充
10001,北京大学,北京,15,内蒙古,2021,理科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058608,FALSE,待填充
10001,北京大学,北京,15,内蒙古,2021,文科,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058621,FALSE,待填充
10001,北京大学,北京,21,辽宁,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058636,FALSE,待填充
10001,北京大学,北京,21,辽宁,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058650,FALSE,待填充
10001,北京大学,北京,22,吉林,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058672,FALSE,待填充
10001,北京大学,北京,22,吉林,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058686,FALSE,待填充
10001,北京大学,北京,23,黑龙江,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058700,FALSE,待填充
10001,北京大学,北京,23,黑龙江,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058714,FALSE,待填充
10001,北京大学,北京,31,上海,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058728,FALSE,待填充
10001,北京大学,北京,31,上海,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058741,FALSE,待填充
10001,北京大学,北京,32,江苏,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058757,FALSE,待填充
10001,北京大学,北京,32,江苏,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058771,FALSE,待填充
10001,北京大学,北京,33,浙江,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058786,FALSE,待填充
10001,北京大学,北京,33,浙江,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058801,FALSE,待填充
10001,北京大学,北京,34,安徽,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058815,FALSE,待填充
10001,北京大学,北京,34,安徽,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058828,FALSE,待填充
10001,北京大学,北京,35,福建,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058847,FALSE,待填充
10001,北京大学,北京,35,福建,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058861,FALSE,待填充
10001,北京大学,北京,36,江西,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058875,FALSE,待填充
10001,北京大学,北京,36,江西,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058889,FALSE,待填充
10001,北京大学,北京,37,山东,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058903,FALSE,待填充
10001,北京大学,北京,37,山东,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058916,FALSE,待填充
10001,北京大学,北京,41,河南,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058950,FALSE,待填充
10001,北京大学,北京,41,河南,2021,历史类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058964,FALSE,待填充
10001,北京大学,北京,42,湖北,2021,物理类,本科批,,,,,,,,,,,,2026-03-05T15:05:27.058977,FALSE,待填充
